"Program","Year","Period","Week.Ending","Geo.Level","State","State.ANSI","Ag.District","Ag.District.Code","County","County.ANSI","Zip.Code","Region","watershed_code","Watershed","Commodity","Data.Item","Domain","Domain.Category","Chem.Value","Value","CV...."
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," BACILLUS AMYLOLIQUEFAC F  16489","727"," (NA)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," BOSCALID  ","128008"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," CAPTAN  ","81301","10.509",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," CHLOROTHALONIL  ","81901"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," COPPER CHLORIDE HYD.  ","23501"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," COPPER HYDROXIDE  ","23401"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," CYFLUFENAMID  ","555550"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," CYMOXANIL  ","129106"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," CYPRODINIL  ","288202","0.756",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," DIFENOCONAZOLE  ","128847"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," FAMOXADONE  ","113202"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," FENHEXAMID  ","90209"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," FLUDIOXONIL  ","71503","0.47",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," FLUOPYRAM  ","80302"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," FLUXAPYROXAD  ","138009"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," FOSETYL-AL  ","123301"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," IPRODIONE  ","109801"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," ISOFETAMID  ","270000"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," MANCOZEB  ","14504"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," MEFENOXAM  ","113502"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," MONO-POTASSIUM SALT  ","76416"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," PENTHIOPYRAD  ","90112"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," PROPICONAZOLE  ","122101"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," PYDIFLUMETOFEN  ","90110"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," PYRACLOSTROBIN  ","99100"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," PYRIMETHANIL  ","288201"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," SULFUR  ","77501"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," TETRACONAZOLE  ","120603"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," THIOPHANATE-METHYL  ","102001"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," THIRAM  ","79801","12.456",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","FUNGICIDE"," TRIFLUMIZOLE  ","128879"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","HERBICIDE"," ,4-D, DIMETH. SALT  30019","2"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","HERBICIDE"," CLETHODIM  ","121011"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","HERBICIDE"," FLUMIOXAZIN  ","129034"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","HERBICIDE"," GLYPHOSATE ISO. SALT  ","103601"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","HERBICIDE"," PARAQUAT  ","61601"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE"," ABAMECTIN  ","122804","0.033",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE"," ACETAMIPRID  ","99050","0.179",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE"," BIFENAZATE  ","586"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE"," BIFENTHRIN  ","128825","0.136",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE"," BT KURSTAKI ABTS-  6522","351"," (NA)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE"," CHLORANTRANILIPROLE  ","90100","0.06",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE"," CYANTRANILIPROLE  ","90098"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE"," DIAZINON  ","57801"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE"," FENPROPATHRIN  ","127901"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE"," FLUPYRADIFURONE  ","122304"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE"," HEXYTHIAZOX  ","128849"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE"," IMIDACLOPRID  ","129099"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE"," LAMBDA-CYHALOTHRIN  ","128897"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE"," MALATHION  ","57701"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE"," METHOMYL  ","90301"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE"," NALED  ","34401"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE"," NOVALURON  ","124002","0.18",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE"," PIPERONYL BUTOXIDE  ","67501"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE"," PYRETHRINS  ","69001"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE"," SPINETORAM  ","110007"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE"," SPINOSAD  ","110003"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE"," SULFOXAFLOR  ","5210"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","INSECTICIDE"," THIAMETHOXAM  ","60109","0.064",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","OTHER"," CYTOKININS  ","116801"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","OTHER"," FLUTRIAFOL  ","128940"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","OTHER"," INDOLEBUTYRIC ACID  ","46701"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","OTHER"," METAM-POTASSIUM  ","39002"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN LB / ACRE / YEAR, AVG","OTHER"," PSEUDOMONAS CHLORORAPHIS STRAIN AFS  6800","009"," (NA)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," AZOXYSTROBIN  ","128810","1.4",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," BACILLUS AMYLOLIQUEFAC F  16489","727"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," BOSCALID  ","128008"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," CAPTAN  ","81301","5.2",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," CHLOROTHALONIL  ","81901"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," COPPER CHLORIDE HYD.  ","23501"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," COPPER HYDROXIDE  ","23401"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," CYFLUFENAMID  ","555550"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," CYMOXANIL  ","129106"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," CYPRODINIL  ","288202","3.1",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," DIFENOCONAZOLE  ","128847"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," FAMOXADONE  ","113202"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," FENHEXAMID  ","90209"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," FLUDIOXONIL  ","71503","3.1",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," FLUOPYRAM  ","80302"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," FLUXAPYROXAD  ","138009"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," FOSETYL-AL  ","123301"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," IPRODIONE  ","109801"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," ISOFETAMID  ","270000"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," MANCOZEB  ","14504"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," MEFENOXAM  ","113502"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," MONO-POTASSIUM SALT  ","76416"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," PENTHIOPYRAD  ","90112"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," PROPICONAZOLE  ","122101"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," PYDIFLUMETOFEN  ","90110"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," PYRACLOSTROBIN  ","99100"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," PYRIMETHANIL  ","288201"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," SULFUR  ","77501"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," TETRACONAZOLE  ","120603"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," THIOPHANATE-METHYL  ","102001"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," THIRAM  ","79801","5.8",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","FUNGICIDE"," TRIFLUMIZOLE  ","128879"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","HERBICIDE"," ,4-D, DIMETH. SALT  30019","2"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","HERBICIDE"," CLETHODIM  ","121011"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","HERBICIDE"," FLUMIOXAZIN  ","129034"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","HERBICIDE"," GLYPHOSATE ISO. SALT  ","103601"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","HERBICIDE"," PARAQUAT  ","61601"," (D)",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","INSECTICIDE"," ABAMECTIN  ","122804","1.1",""
"SURVEY",2023,"YEAR",NA,"STATE","FLORIDA",12,"",NA,"",NA,NA,NA,0,NA,"STRAWBERRIES"," BEARING - APPLICATIONS, MEASURED IN NUMBER, AVG","INSECTICIDE"," ACETAMIPRID  ","99050","1.2",""
